setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,cond_r2,cond_rmse,n_cond,within_r2,within_b,bg1,bg2,bg11,dev1,dev5,dev10
1,eig_code,0.0031622776601683,1.0,1.0,0.1,,0.6342407407974648,241.79957986928872,75,,,33.833333333333336,18.34375,10.4375,18.33333333333333,12.114583333333334,9.760416666666666
1,eig_code,0.01,1.0,1.0,0.1,,0.5840781815678263,258.96222244677824,75,,,18.92708333333333,11.645833333333334,6.583333333333333,11.40625,7.541666666666667,6.239583333333333
1,eig_code,0.0316227766016837,1.0,1.0,0.1,,0.6054879526864247,251.49677918373513,75,,,11.1875,6.875,3.375,8.708333333333334,4.635416666666667,3.145833333333333
1,kl,3.162277660168379e-06,1.0,1.0,0.1,,0.2336539834808816,360.8131367995232,75,,,79.5625,77.72916666666667,44.47916666666666,77.28125,56.47916666666666,55.13541666666666
1,kl,1e-05,1.0,1.0,0.1,,0.2877338558384246,347.46313998433084,75,,,77.52083333333333,75.17708333333333,32.614583333333336,73.36458333333333,39.458333333333336,34.96875
1,kl,3.1622776601683795e-05,1.0,1.0,0.1,,0.40391078626139126,315.74869346521126,75,,,74.45833333333333,62.25,23.61458333333333,63.28125,30.6875,25.6875
1,kl,0.0001,1.0,1.0,0.1,,0.4941115667450587,289.17514692261,75,,,68.16666666666667,49.125,16.71875,45.78125,24.77083333333333,19.02083333333333
1,kl,0.0003162277660168,1.0,1.0,0.1,,0.6428325042815078,239.74568459965047,75,,,49.79166666666666,27.041666666666668,12.34375,31.42708333333333,16.854166666666668,13.104166666666666
1,kl,0.001,1.0,1.0,0.1,,0.640323486020709,240.53957368830325,75,,,32.114583333333336,17.052083333333332,8.802083333333334,21.14583333333333,14.166666666666666,7.96875
1,kl,0.0031622776601683,1.0,1.0,0.1,,0.6257811746269023,243.3381087560585,75,,,19.90625,12.0,6.510416666666667,11.59375,7.5,5.229166666666667
1,kl,0.01,1.0,1.0,0.1,,0.5834752091312136,259.198263000212,75,,,11.0625,7.28125,3.8541666666666665,7.6875,4.385416666666667,4.09375
1,kl,0.0316227766016837,1.0,1.0,0.1,,0.5739058024989458,262.1543396364237,75,,,7.572916666666667,5.166666666666667,2.145833333333333,4.65625,3.0729166666666665,2.614583333333333
